"Unfiltered word count","Occurrences","Percentage"
"persoon",15,0.0074
"invulling",15,0.0074
"nogal",15,0.0074
"direct",15,0.0074
"verkeerde",15,0.0074
"vergeten",15,0.0074
"beschermen",15,0.0074
"test",15,0.0074
"mogelijke",15,0.0074
"italië",15,0.0074
"internationaal",15,0.0074
"hilariteit",15,0.0074
"amerika",15,0.0074
"respect",15,0.0074
"aarde",15,0.0074
"gratis",15,0.0074
80.00%,15,0.0074
"zagen",15,0.0074
"duizenden",15,0.0074
"welvaart",15,0.0074
"algemeen",15,0.0074
"cetera",15,0.0074
"ingezet",15,0.0074
"grond",15,0.0074
"dansen",15,0.0074
"boete",15,0.0074
"dien",15,0.0074
"kleiner",15,0.0074
"campagne",15,0.0074
"helpt",15,0.0074
"zoek",15,0.0074
"parlement",15,0.0074
"aanslag",15,0.0074
"verzekeren",15,0.0074
"harde",15,0.0074
"aantallen",15,0.0074
"zorgt",15,0.0074
"steunen",15,0.0074
"naam",15,0.0074
"inkomensongelijkheid",15,0.0074
"moskee",15,0.0074
"belangrijkste",15,0.0074
"ziekenfonds",15,0.0074
"uitkeringen",15,0.0074
"rot",15,0.0074
"vertellen",15,0.0074
"vol",15,0.0074
"markt",15,0.0074
"commissie",15,0.0074
"gestemd",15,0.0074
"wél",15,0.0074
"lukken",15,0.0074
"koopkrachtontwikkeling",14,0.007
"bank",14,0.007
"tekort",14,0.007
"uitleggen",14,0.007
"honderdduizenden",14,0.007
"stoppen",14,0.007
"verdere",14,0.007
"raken",14,0.007
"ideeën",14,0.007
"rekenrente",14,0.007
"duurder",14,0.007
"bruggen",14,0.007
"concrete",14,0.007
"oorlog",14,0.007
"juiste",14,0.007
"leider",14,0.007
"breed",14,0.007
"joodse",14,0.007
"levert",14,0.007
"saudi",14,0.007
"burgers",14,0.007
"organisatie",14,0.007
"verschrikkelijk",14,0.007
"interruptie",14,0.007
"artsen",14,0.007
"regeren",14,0.007
"energie",14,0.007
"half",14,0.007
"onzekerheid",14,0.007
"discriminatie",14,0.007
"parijs",14,0.007
700,14,0.007
"enkel",14,0.007
"opdracht",14,0.007
"manieren",14,0.007
"vanzelfsprekend",14,0.007
"verstandig",14,0.007
"partners",14,0.007
"benoemen",14,0.007
"zzp'ers",14,0.007
"partner",14,0.007
"dragen",14,0.007
"afkomst",14,0.007
"fundamenteel",14,0.007
"europees",14,0.007
"zetels",14,0.007
"mens",14,0.007
"zorgvuldig",14,0.007
"meedoen",14,0.007
"minuten",14,0.007
"asscher",14,0.007
"gesprekken",14,0.007
"rechters",14,0.007
"alleenstaande",14,0.007
"links",14,0.007
"zoiets",14,0.007
"middel",14,0.007
"verdragen",14,0.007
"sluit",14,0.007
"mannen",14,0.007
"welkom",14,0.007
"co2",14,0.007
"arabië",14,0.007
"honderden",14,0.007
"hardwerkende",14,0.007
"economisch",14,0.007
"bouwen",14,0.007
"bevoegdheden",14,0.007
"luisteren",14,0.007
"uitvoering",14,0.007
"gebeurde",14,0.007
"daartoe",14,0.007
"misdrijf",14,0.007
"daarnaast",14,0.007
"daaruit",14,0.007
"mocht",14,0.007
"degenen",14,0.007
"c",13,0.0065
"serieuze",13,0.0065
10,13,0.0065
20,13,0.0065
"staten",13,0.0065
"mohammed",13,0.0065
"belangen",13,0.0065
"fout",13,0.0065
"lonen",13,0.0065
"industrie",13,0.0065
"ratificeren",13,0.0065
"doorheen",13,0.0065
"aanleiding",13,0.0065
"miljoenennota",13,0.0065
"oorzaken",13,0.0065
"aangeeft",13,0.0065
"omstandigheden",13,0.0065
"past",13,0.0065
"patiënten",13,0.0065
"zorgverleners",13,0.0065
"bezuinigd",13,0.0065
"behoefte",13,0.0065
"grotendeels",13,0.0065
"betekenen",13,0.0065
"verwacht",13,0.0065
"wacht",13,0.0065
"geheel",13,0.0065
"vrienden",13,0.0065
"bedoelt",13,0.0065
"bedoeld",13,0.0065
"vaste",13,0.0065
"islamisering",13,0.0065
"constateren",13,0.0065
"oneens",13,0.0065
"toeneemt",13,0.0065
"loop",13,0.0065
500,13,0.0065
"daden",13,0.0065
"gooien",13,0.0065
"buitengewoon",13,0.0065
"zorgstelsel",13,0.0065
"redenen",13,0.0065
"werkende",13,0.0065
"spelen",13,0.0065
"rendement",13,0.0065
"burgemeester",13,0.0065
"slaan",13,0.0065
"bedragen",13,0.0065
"omhoog",13,0.0065
"kloppen",13,0.0065
"neerleggen",13,0.0065
"verband",13,0.0065
"vorm",13,0.0065
"gezorgd",13,0.0065
"vaststellen",13,0.0065
"prachtige",13,0.0065
"cao",13,0.0065
"forse",13,0.0065
"praktijk",13,0.0065
"praat",13,0.0065
"dankzij",13,0.0065
"verhogen",13,0.0065
"aangepakt",13,0.0065
"betaalt",13,0.0065
"ontraden",13,0.0065
"geboden",13,0.0065
"the",13,0.0065
"z'n",13,0.0065
"hangen",13,0.0065
"ervaren",13,0.0065
"zee",13,0.0065
"hoorde",13,0.0065
"verandering",13,0.0065
"consequenties",13,0.0065
"strafbaar",13,0.0065
"lastig",13,0.0065
"€1",13,0.0065
"beelden",13,0.0065
"positieve",12,0.006
"afbouw",12,0.006
"hiernaartoe",12,0.006
3.00%,12,0.006
"marokkaanse",12,0.006
"destijds",12,0.006
"kamp",12,0.006
"uitkomst",12,0.006
"duurt",12,0.006
"kent",12,0.006
"moeite",12,0.006
"uitspraken",12,0.006
"kind",12,0.006
"resultaat",12,0.006
"concreet",12,0.006
"geregistreerd",12,0.006
"hartstikke",12,0.006
"aanslagen",12,0.006
"oudere",12,0.006
"bezorgd",12,0.006
"aanbieden",12,0.006
"klimaatbegroting",12,0.006
"geroffel",12,0.006
"plus",12,0.006
"poging",12,0.006
"wajong",12,0.006
"bureau",12,0.006
"demonstreren",12,0.006
"meneer",12,0.006
"gelden",12,0.006
"informeren",12,0.006
"contract",12,0.006
"opmerkingen",12,0.006
"basisinkomen",12,0.006
"voelt",12,0.006
"organiseren",12,0.006
"zaal",12,0.006
"bankjes",12,0.006
"januari",12,0.006
"onvoldoende",12,0.006
"scherp",12,0.006
"liever",12,0.006
"premie",12,0.006
"zaten",12,0.006
"shoppen",12,0.006
"woont",12,0.006
"mogelijkheid",12,0.006
"omgeving",12,0.006
"down",12,0.006
"taalles",12,0.006
"leiderschap",12,0.006
"gehouden",12,0.006
"verwijten",12,0.006
"aanpassen",12,0.006
"vlak",12,0.006
"blokje",12,0.006
"religie",12,0.006
"klimaatverandering",12,0.006
"brengt",12,0.006
"zaandam",12,0.006
"interessant",12,0.006
"identiteit",12,0.006
"terugkomen",12,0.006
"berekeningen",12,0.006
"netjes",12,0.006
"isis",12,0.006
"aanzet",12,0.006
"draagvlak",12,0.006
"troonrede",12,0.006
"immigratie",12,0.006
"nauwelijks",12,0.006
"god",12,0.006
"zichtbaar",12,0.006
"optreden",12,0.006
"maand",12,0.006
"behandelen",12,0.006
"simpele",12,0.006
"segregatie",12,0.006
"gehandhaafd",12,0.006
"situaties",12,0.006
"overal",12,0.006
"lezen",12,0.006
"regeling",12,0.006
"wijk",12,0.006
"kwetsbare",12,0.006
"uitgebreid",12,0.006
"jarige",12,0.006
"gebroken",12,0.006
"gevolgd",12,0.006
"balans",12,0.006
"besteedbaar",12,0.006
"vergadering",12,0.006
"advies",12,0.006
"reëel",12,0.006
"auto",12,0.006
"oosten",12,0.006
"voorop",12,0.006
"allereerst",12,0.006
"werking",12,0.006
"toonhoogte",12,0.006
"b",11,0.0055
27,11,0.0055
"onderdelen",11,0.0055
"bepaald",11,0.0055
"betaalbaar",11,0.0055
"pakket",11,0.0055
"realiteit",11,0.0055
"solidariteit",11,0.0055
"patiënt",11,0.0055
"verwachten",11,0.0055
"doorrekening",11,0.0055
"bedenken",11,0.0055
"draaien",11,0.0055
"overgrote",11,0.0055
"hiervoor",11,0.0055
"ongetwijfeld",11,0.0055
"onduidelijkheid",11,0.0055
"basisverzekering",11,0.0055
"wegen",11,0.0055
"werelden",11,0.0055
"velen",11,0.0055
"gemiddelde",11,0.0055
"uiteraard",11,0.0055
"vanzelf",11,0.0055
"blijken",11,0.0055
"voorstelt",11,0.0055
"inkomensverschillen",11,0.0055
"kanten",11,0.0055
"gebruikmaken",11,0.0055
"publieke",11,0.0055
"lees",11,0.0055
"gebleven",11,0.0055
"oordeel",11,0.0055
"droom",11,0.0055
"werpen",11,0.0055
"snappen",11,0.0055
"waarde",11,0.0055
"specifieke",11,0.0055
"vluchten",11,0.0055
"rusland",11,0.0055
"deugt",11,0.0055
"proces",11,0.0055
"althans",11,0.0055
"bezwaren",11,0.0055
"deur",11,0.0055
"salafistische",11,0.0055
"maat",11,0.0055
"groningen",11,0.0055
"belangrijker",11,0.0055
"uitzending",11,0.0055
"mate",11,0.0055
"criminelen",11,0.0055
"meen",11,0.0055
"maatwerk",11,0.0055
"letterlijk",11,0.0055
"gemeenschap",11,0.0055
"discussies",11,0.0055
"richten",11,0.0055
"twijfel",11,0.0055
"gezag",11,0.0055
"milieu",11,0.0055
"politicus",11,0.0055
"gebracht",11,0.0055
"persoonlijk",11,0.0055
"augustus",11,0.0055
"november",11,0.0055
"succes",11,0.0055
"merken",11,0.0055
"vroeger",11,0.0055
"harte",11,0.0055
"leger",11,0.0055
"raddraaiers",11,0.0055
"gedragen",11,0.0055
2010,11,0.0055
"vliet",11,0.0055
"den",11,0.0055
"verlaagd",11,0.0055
"wijzen",11,0.0055
"hiermee",11,0.0055
"asielzoeker",11,0.0055
"leg",11,0.0055
"erin",11,0.0055
"arbeidskorting",11,0.0055
"hoofd",11,0.0055
"kabinetscrisis",11,0.0055
"oké",11,0.0055
"nadat",11,0.0055
"noodzakelijk",11,0.0055
"herhaling",11,0.0055
"verhoogd",11,0.0055
"treden",11,0.0055
"zorgtoeslag",11,0.0055
"opzichte",11,0.0055
"joods",11,0.0055
"vrijwilligerswerk",11,0.0055
"huizen",11,0.0055
"koning",11,0.0055
"buitengrenzen",11,0.0055
"plichten",11,0.0055
"groeien",11,0.0055
"kortom",11,0.0055
"opgebouwd",11,0.0055
"slachten",11,0.0055
9,10,0.005
"a",10,0.005
"j",10,0.005
"o",10,0.005
"s",10,0.005
1.00%,10,0.005
"fractievoorzitter",10,0.005
"onderwijsvrijheid",10,0.005
"ondanks",10,0.005
"winkelcentrum",10,0.005
"vijftien",10,0.005
"euro's",10,0.005
"schippers",10,0.005
"achteruit",10,0.005
"sneller",10,0.005
"afstand",10,0.005
"personen",10,0.005
"overbruggen",10,0.005
"gepresenteerd",10,0.005
"voorzien",10,0.005
"gang",10,0.005
"vormen",10,0.005
"inhoud",10,0.005
"beneden",10,0.005
"huishoudens",10,0.005
"respecteren",10,0.005
"dienst",10,0.005
"passen",10,0.005
"instroom",10,0.005
"amsterdam",10,0.005
"oprotten",10,0.005
"eenverdieners",10,0.005
"ingaan",10,0.005
"berichten",10,0.005
"schijf",10,0.005
"verenigde",10,0.005
"correct",10,0.005
"oekraïnereferendum",10,0.005
"eraan",10,0.005
"fatsoenlijke",10,0.005
"leek",10,0.005
"verliezen",10,0.005
"invoeren",10,0.005
"dergelijke",10,0.005
"omgekeerd",10,0.005
25.00%,10,0.005
30.00%,10,0.005
"vanochtend",10,0.005
800,10,0.005
"compliment",10,0.005
"verantwoordelijkheden",10,0.005
"bestaande",10,0.005
"bezoek",10,0.005
"verwijt",10,0.005
"bijzondere",10,0.005
"waardering",10,0.005
"aanmerking",10,0.005
"onderbouwing",10,0.005
"keurig",10,0.005
"voren",10,0.005
"verzet",10,0.005
"centrale",10,0.005
"leeftijd",10,0.005
"kiest",10,0.005
"klimaat",10,0.005
"individuele",10,0.005
"activiteiten",10,0.005
"invoering",10,0.005
"aangesproken",10,0.005
"plekken",10,0.005
"sprak",10,0.005
"vasthouden",10,0.005
"durf",10,0.005
"spreek",10,0.005
"bescherming",10,0.005
"wetgeving",10,0.005
"langzaam",10,0.005
"lijst",10,0.005
"datzelfde",10,0.005
"hervestiging",10,0.005
"volk",10,0.005
"goedkoper",10,0.005
"totdat",10,0.005
"stijging",10,0.005
"tweeverdieners",10,0.005
"leeft",10,0.005
"kaart",10,0.005
"maakte",10,0.005
"studenten",10,0.005
"verlaging",10,0.005
"boetes",10,0.005
"thema",10,0.005
"arm",10,0.005
"vraagstuk",10,0.005
"regeerakkoord",10,0.005
"erachter",10,0.005
"oktober",10,0.005
"geboren",10,0.005
"idealen",10,0.005
"toestaan",10,0.005
"duitsland",10,0.005
"erover",10,0.005
"rechts",10,0.005
"bleek",10,0.005
"kat",10,0.005
"welk",10,0.005
"wetten",10,0.005
"bezuinigen",10,0.005
"waarheid",10,0.005
"opnemen",10,0.005
"oda",10,0.005
"nader",10,0.005
"prijs",10,0.005
"ziekte",10,0.005
"beloofd",10,0.005
"gezondheidszorg",10,0.005
"socialistische",10,0.005
"begrotingen",10,0.005
"onderwerpen",10,0.005
"begonnen",10,0.005
"langdurig",10,0.005
"arts",10,0.005
"voorspelling",10,0.005
"terugdraaien",10,0.005
"oplevert",10,0.005
"ineens",10,0.005
"homohuwelijk",10,0.005
"oppassen",10,0.005
"plegen",10,0.005
"standpunt",10,0.005
"repareren",10,0.005
"ondermijnen",10,0.005
"juni",10,0.005
8,9,0.0045
"v",9,0.0045
13,9,0.0045
25,9,0.0045
"stad",9,0.0045
5.00%,9,0.0045
60,9,0.0045
"flink",9,0.0045
"vreemd",9,0.0045
"ondernemende",9,0.0045
"openbaar",9,0.0045
"ontwikkelen",9,0.0045
"mijden",9,0.0045
"zaanstad",9,0.0045
"sommigen",9,0.0045
"percentage",9,0.0045
"vanmorgen",9,0.0045
"vonden",9,0.0045
"team",9,0.0045
"verkeerd",9,0.0045
"schrappen",9,0.0045
"basispakket",9,0.0045
"hoewel",9,0.0045
"geconfronteerd",9,0.0045
"compromis",9,0.0045
"alsnog",9,0.0045
"dieptepunt",9,0.0045
"slechte",9,0.0045
"religieuze",9,0.0045
"opeens",9,0.0045
"vandaar",9,0.0045
"voorstander",9,0.0045
"voldoen",9,0.0045
"steunt",9,0.0045
"zieke",9,0.0045
"huren",9,0.0045
"bekeken",9,0.0045
"meegaan",9,0.0045
"medicijnen",9,0.0045
"geluisterd",9,0.0045
"tuig",9,0.0045
"herhalen",9,0.0045
"gehandicapten",9,0.0045
"invloed",9,0.0045
"vluchteling",9,0.0045
"bezien",9,0.0045
"solidair",9,0.0045
"onverstandig",9,0.0045
"deden",9,0.0045
"ingevoerd",9,0.0045
"burger",9,0.0045
"erger",9,0.0045
"middeninkomens",9,0.0045
"maatschappij",9,0.0045
"liep",9,0.0045
"familie",9,0.0045
"tevreden",9,0.0045
"tijdje",9,0.0045
"steken",9,0.0045
"eisen",9,0.0045
150,9,0.0045
"haag",9,0.0045
300,9,0.0045
"idioot",9,0.0045
"begrijpen",9,0.0045
"makkelijk",9,0.0045
"gedachte",9,0.0045
"ernaar",9,0.0045
"radicaal",9,0.0045
90.00%,9,0.0045
"december",9,0.0045
"verschillend",9,0.0045
"gelijkwaardigheid",9,0.0045
"leerlingen",9,0.0045
"momenten",9,0.0045
"geschetst",9,0.0045
"dalen",9,0.0045
"verboden",9,0.0045
"gelukt",9,0.0045
"besteed",9,0.0045
"bijgedragen",9,0.0045
"betrouwbaarheid",9,0.0045
"geholpen",9,0.0045
"dingetjes",9,0.0045
"diep",9,0.0045
"binnenkort",9,0.0045
"begrip",9,0.0045
"dierenwelzijn",9,0.0045
"ondernemer",9,0.0045
"leiders",9,0.0045
"aangeboden",9,0.0045
"kabinetten",9,0.0045
"kracht",9,0.0045
"zodra",9,0.0045
"behouden",9,0.0045
"onderste",9,0.0045
"emancipatie",9,0.0045
"gestuurd",9,0.0045
"schaffen",9,0.0045
"uitgevoerd",9,0.0045
"vrijdag",9,0.0045
"ongelofelijk",9,0.0045
"mond",9,0.0045
"geslagen",9,0.0045
"principieel",9,0.0045
"verhoging",9,0.0045
"normeren",9,0.0045
"reageren",9,0.0045
"rare",9,0.0045
"voel",9,0.0045
"keihard",9,0.0045
"inleidende",9,0.0045
"bedreiging",9,0.0045
"streven",9,0.0045
"georganiseerd",9,0.0045
"rijk",9,0.0045
"vooruitgang",9,0.0045
"bedreigd",9,0.0045
"keren",9,0.0045
"verzorgingshuizen",9,0.0045
"verzekeraars",9,0.0045
"knoppen",9,0.0045
"btw",9,0.0045
"rode",9,0.0045
"omver",9,0.0045
"schuiven",9,0.0045
"houding",9,0.0045
"april",9,0.0045
"gehaald",9,0.0045
"volstrekt",9,0.0045
"moslim",9,0.0045
"vergroening",9,0.0045
"uitslag",9,0.0045
"macro",9,0.0045
"verbod",9,0.0045
"mes",9,0.0045
"website",9,0.0045
"persoonlijke",9,0.0045
"hierbij",9,0.0045
"hopen",9,0.0045
"opvattingen",9,0.0045
"natuur",9,0.0045
"gefinancierd",9,0.0045
"schande",9,0.0045
"eentje",9,0.0045
"wmo",9,0.0045
"initiatiefwetsvoorstel",9,0.0045
"vastzitten",9,0.0045
"ontwikkelingshulp",9,0.0045
"nergens",9,0.0045
"wegnemen",9,0.0045
"zak",9,0.0045
"bepalen",9,0.0045
"beledigen",9,0.0045
"vlaggen",9,0.0045
"constateer",9,0.0045
"bereikt",9,0.0045
"afronden",9,0.0045
"simpel",9,0.0045
"omgaat",9,0.0045
"geïnvesteerd",9,0.0045
18,8,0.004
19,8,0.004
24,8,0.004
40,8,0.004
"schetste",8,0.004
"tegenwoordig",8,0.004
"hanteren",8,0.004
"onzin",8,0.004
"afhankelijk",8,0.004
"democratische",8,0.004
"krijgsmacht",8,0.004
"tekenen",8,0.004
"lastenverlichting",8,0.004
"uitkomen",8,0.004
"volkomen",8,0.004
"winkel",8,0.004
"geleverd",8,0.004
"plaatsvinden",8,0.004
"geschillencommissie",8,0.004
"docenten",8,0.004
"boos",8,0.004
"stoere",8,0.004
"fractievoorzitters",8,0.004
"inperken",8,0.004
"verhalen",8,0.004
"staatsondermijnende",8,0.004
"saldo",8,0.004
"jezelf",8,0.004
"onderzoeken",8,0.004
"amendement",8,0.004
"brede",8,0.004
"balkenende",8,0.004
"besluit",8,0.004
"najaar",8,0.004
"gaande",8,0.004
"eenmaal",8,0.004
"regelmatig",8,0.004
"zeeland",8,0.004
"beperken",8,0.004
"oproep",8,0.004
"diepe",8,0.004
"generaal",8,0.004
"plaatsen",8,0.004
"rijksten",8,0.004
"gemiddeld",8,0.004
"syndroom",8,0.004
"optimisme",8,0.004
"personeel",8,0.004
"gehele",8,0.004
"terrorisme",8,0.004
"koopkrachtstijging",8,0.004
"versterken",8,0.004
"uitvoeren",8,0.004
"misbruiken",8,0.004
"ontwikkelingen",8,0.004
"beschaving",8,0.004
"stimuleren",8,0.004
"controle",8,0.004
"voorbij",8,0.004
"letten",8,0.004
"streng",8,0.004
"allahoe",8,0.004
"terechtkomt",8,0.004
"verdeeld",8,0.004
"aanzienlijk",8,0.004
"ondertussen",8,0.004
"herinner",8,0.004
"positief",8,0.004
"haat",8,0.004
"zware",8,0.004
"vestigen",8,0.004
60.00%,8,0.004
"misgaat",8,0.004
"onderkant",8,0.004
"doelstellingen",8,0.004
"acties",8,0.004
"steek",8,0.004
"maximale",8,0.004
"gepleegd",8,0.004
"ambitie",8,0.004
"geert",8,0.004
"ouder",8,0.004
"zeven",8,0.004
"pessimisme",8,0.004
"docent",8,0.004
"verpleeghuizen",8,0.004
"schade",8,0.004
"schaam",8,0.004
"pleit",8,0.004
"procent",8,0.004
"vergroot",8,0.004
"ginicoëfficiënt",8,0.004
"demonstratie",8,0.004
"ladder",8,0.004
"toenemende",8,0.004
"voort",8,0.004
"herken",8,0.004
"akbar",8,0.004
"huurwoningen",8,0.004
"stuur",8,0.004
"context",8,0.004
"veilige",8,0.004
"mede",8,0.004
"veroorzaakt",8,0.004
"ervaring",8,0.004
"contact",8,0.004
"stijgende",8,0.004
"ramingsbijstelling",8,0.004
"dood",8,0.004
"westerse",8,0.004
"principiële",8,0.004
"slagen",8,0.004
"borst",8,0.004
"besluiten",8,0.004
"klimaatwet",8,0.004
"uitgaan",8,0.004
"franse",8,0.004
"bovendien",8,0.004
"asielrecord",8,0.004
"jongere",8,0.004
"samenhang",8,0.004
"ester",8,0.004
"raar",8,0.004
"opvangen",8,0.004
"britten",8,0.004
"geslaagd",8,0.004
"exact",8,0.004
"bedrijf",8,0.004
"extreem",8,0.004
"compensatie",8,0.004
"onrechtvaardig",8,0.004
"rijn",8,0.004
"belast",8,0.004
"vooruitgaan",8,0.004
"verzinnen",8,0.004
"diezelfde",8,0.004
"september",8,0.004
"regeringsbeleid",8,0.004
"bad",8,0.004
"fantastisch",8,0.004
"daling",8,0.004
"ongeacht",8,0.004
"vasteland",8,0.004
"degene",8,0.004
"waaraan",8,0.004
"uitwerking",8,0.004
"dekken",8,0.004
"ing",8,0.004
"regeerperiode",8,0.004
"lag",8,0.004
"specifiek",8,0.004
"erkent",8,0.004
"detail",8,0.004
"eten",8,0.004
"definitie",8,0.004
"weglopen",8,0.004
"nos",8,0.004
"actie",8,0.004
"pal",8,0.004
"modellen",8,0.004
"transitievergoeding",8,0.004
"daarnaar",8,0.004
"tegenhouden",8,0.004
"beantwoording",8,0.004
"terechte",8,0.004
"taalgebruik",8,0.004
"afpakken",8,0.004
"bloed",8,0.004
"vak",8,0.004
"wijzigingen",8,0.004
"vws",8,0.004
"samenleven",8,0.004
"benoemd",8,0.004
"winnen",8,0.004
"siert",8,0.004
"slachtoffers",8,0.004
"levenslang",8,0.004
"ellende",8,0.004
"eerdere",8,0.004
"onszelf",8,0.004
"compromissen",8,0.004
"omarmen",8,0.004
"komst",8,0.004
"elders",8,0.004
"wijken",8,0.004
"behoorlijk",8,0.004
"onvrijheid",8,0.004
"vakantie",8,0.004
"structureel",8,0.004
"'s",7,0.0035
12,7,0.0035
14,7,0.0035
21,7,0.0035
23,7,0.0035
29,7,0.0035
80,7,0.0035
"woestijn",7,0.0035
"lastige",7,0.0035
"lokaal",7,0.0035
"lokale",7,0.0035
"uitgangspunt",7,0.0035
"zogenaamde",7,0.0035
"instellingen",7,0.0035
"signaal",7,0.0035
"moeder",7,0.0035
"aanzien",7,0.0035
"berekend",7,0.0035
"basics",7,0.0035
"schelden",7,0.0035
"keus",7,0.0035
"behoren",7,0.0035
"oren",7,0.0035
"trouw",7,0.0035
"beantwoord",7,0.0035
"tempo",7,0.0035
"asielstroom",7,0.0035
"alweer",7,0.0035
"stenen",7,0.0035
"toegezegd",7,0.0035
"migratie",7,0.0035
"telt",7,0.0035
"kompas",7,0.0035
"klem",7,0.0035
"ondersteunen",7,0.0035
"voordeel",7,0.0035
"schrijven",7,0.0035
"polder",7,0.0035
"produceren",7,0.0035
"fracties",7,0.0035
"voortbestaan",7,0.0035
"gesteund",7,0.0035
"datjes",7,0.0035
"migranten",7,0.0035
"eerlijker",7,0.0035
"opgelost",7,0.0035
"jarenlang",7,0.0035
"ttip",7,0.0035
"talent",7,0.0035
"turk",7,0.0035
"stijgt",7,0.0035
"voorbereid",7,0.0035
"impact",7,0.0035
"dieperliggende",7,0.0035
"streep",7,0.0035
"brood",7,0.0035
"gelegenheid",7,0.0035
"liberale",7,0.0035
"participatiesamenleving",7,0.0035
"groeiende",7,0.0035
"ingegrepen",7,0.0035
"voordelen",7,0.0035
"behalve",7,0.0035
"erasmusbrug",7,0.0035
"vullen",7,0.0035
"integratiebeleid",7,0.0035
"oversteek",7,0.0035
"fossiele",7,0.0035
"geraakt",7,0.0035
"brexit",7,0.0035
"verhuurder",7,0.0035
"gelegd",7,0.0035
"dreiging",7,0.0035
"conclusie",7,0.0035
"geroepen",7,0.0035
"treiteren",7,0.0035
"formuleren",7,0.0035
"kortingen",7,0.0035
"private",7,0.0035
"idiote",7,0.0035
"toont",7,0.0035
"grotere",7,0.0035
"financieren",7,0.0035
"bespreken",7,0.0035
"begrotingsbehandeling",7,0.0035
"feitelijk",7,0.0035
70.00%,7,0.0035
"winsten",7,0.0035
"erkennen",7,0.0035
"refereert",7,0.0035
"ertoe",7,0.0035
"bijdragen",7,0.0035
"banken",7,0.0035
"verandert",7,0.0035
"islamitische",7,0.0035
"halfjaar",7,0.0035
"gedwongen",7,0.0035
"hierin",7,0.0035
"hierop",7,0.0035
"opgenomen",7,0.0035
"hoef",7,0.0035
"hoek",7,0.0035
"hond",7,0.0035
"rustig",7,0.0035
"polarisatie",7,0.0035
"christen",7,0.0035
"aangekondigd",7,0.0035
"argumenten",7,0.0035
100.00%,7,0.0035
"dachten",7,0.0035
"vermogen",7,0.0035
"uitstoot",7,0.0035
"spijt",7,0.0035
"kloven",7,0.0035
"terzijde",7,0.0035
"herstellen",7,0.0035
"mein",7,0.0035
"merk",7,0.0035
"verloren",7,0.0035
"licht",7,0.0035
"sport",7,0.0035
"leiding",7,0.0035
"dreigt",7,0.0035
"getrokken",7,0.0035
"ontstaat",7,0.0035
"beweren",7,0.0035
"weigert",7,0.0035
"gaten",7,0.0035
"prioriteiten",7,0.0035
"hangt",7,0.0035
"vastgesteld",7,0.0035
"hopelijk",7,0.0035
"meegenomen",7,0.0035
"strafrecht",7,0.0035
"lekker",7,0.0035
"opleiding",7,0.0035
"bevorderen",7,0.0035
"excuses",7,0.0035
"aankomen",7,0.0035
"sieren",7,0.0035
"tuinbouw",7,0.0035
"nadenken",7,0.0035
"zorgmijding",7,0.0035
"stelsels",7,0.0035
"trouwens",7,0.0035
"wetenschappelijke",7,0.0035
"geschorst",7,0.0035
"onnodig",7,0.0035
"absolute",7,0.0035
"verbonden",7,0.0035
2005,7,0.0035
2020,7,0.0035
"zover",7,0.0035
"brandstoffen",7,0.0035
"kleinkinderen",7,0.0035
"navo",7,0.0035
"breder",7,0.0035
"ongelijk",7,0.0035
"redden",7,0.0035
"winstuitkeringen",7,0.0035
"integreren",7,0.0035
"gewone",7,0.0035
"teksten",7,0.0035
"dba",7,0.0035
"des",7,0.0035
"ziekenhuis",7,0.0035
"canada",7,0.0035
"verlaagt",7,0.0035
"verlenen",7,0.0035
"fix",7,0.0035
"vergelijking",7,0.0035
"wisten",7,0.0035
"gij",7,0.0035
"cruciaal",7,0.0035
"besloten",7,0.0035
"voedsel",7,0.0035
"begrepen",7,0.0035
"gooit",7,0.0035
"beoordeeld",7,0.0035
"kampf",7,0.0035
"behandeld",7,0.0035
"eén",7,0.0035
"bleef",7,0.0035
"prachtig",7,0.0035
"mantelzorg",7,0.0035
"wees",7,0.0035
"profiteren",7,0.0035
"wens",7,0.0035
"holle",7,0.0035
"lef",7,0.0035
"opbouwen",7,0.0035
"aanpassingen",7,0.0035
"belastingdienst",7,0.0035
"afvragen",7,0.0035
"wetboek",7,0.0035
"gebaseerd",7,0.0035
"journalist",7,0.0035
"verricht",7,0.0035
"aardgas",7,0.0035
"specialist",7,0.0035
"medefinanciering",7,0.0035
"rug",7,0.0035
"onverdoofd",7,0.0035
"afgeschaft",7,0.0035
"ser",7,0.0035
"omlaag",7,0.0035
"conflicten",7,0.0035
"wederkerigheid",7,0.0035
"onlangs",7,0.0035
"netto",7,0.0035
"voorzichtig",7,0.0035
"var",7,0.0035
"hoorden",7,0.0035
"logisch",7,0.0035
"onvermijdelijk",7,0.0035
"afschaffing",7,0.0035
"pagina",7,0.0035
"afnemen",7,0.0035
"waardeer",7,0.0035
"zul",7,0.0035
"relatie",7,0.0035
"plaatsvindt",7,0.0035
"schiphol",7,0.0035
"verantwoordelijk",7,0.0035
"papier",7,0.0035
"doelen",7,0.0035
"zomergasten",7,0.0035
"televisie",7,0.0035
"wijzigen",7,0.0035
"krachten",7,0.0035
"afneemt",7,0.0035
"buurt",7,0.0035
"regel",7,0.0035
"participatieverklaring",7,0.0035
"prullenbak",7,0.0035
"model",7,0.0035
"oeso",7,0.0035
"uitgesproken",6,0.003
"wijkverpleegkundige",6,0.003
"overblijft",6,0.003
